Reviewer,Number,Authors,Title,Pub.year,URL,Species,Site,Latitude,Longitude,Loc.method,Month,Sample.year,Primer.note,Locus,Cross.species,He,Ho,A,A.rarefacted,Fis,He.mean,Ho.mean,A.mean,Fis.mean,He.sd,Ho.sd,A.sd,Fis.sd,Sample.Size,Notes
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Toimisaki,31.3501,131.2833,given,NA,2016,FALSE,Amil2_002,TRUE,0.4590,0.364,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Toimisaki,31.3501,131.2833,given,NA,2016,FALSE,Amil2_023,TRUE,0.1500,0.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Toimisaki,31.3501,131.2833,given,NA,2016,FALSE,Amil2_010,TRUE,0.0390,0.04,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Toimisaki,31.3501,131.2833,given,NA,2016,FALSE,Amil2_012,TRUE,0.0000,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Toimisaki,31.3501,131.2833,given,NA,2016,FALSE,10366m5,TRUE,0.7800,0.56,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Tsukasaki,30.4321,130.5762,given,NA,2016,FALSE,8346m3,TRUE,0.1190,0.125,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Tsukasaki,30.4321,130.5762,given,NA,2016,FALSE,11401m4,TRUE,0.6340,0.417,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Tsukasaki,30.4321,130.5762,given,NA,2016,FALSE,8499m4,TRUE,0.2990,0.167,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Tsukasaki,30.4321,130.5762,given,NA,2016,FALSE,Amil2_002,TRUE,0.6780,0.708,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Tsukasaki,30.4321,130.5762,given,NA,2016,FALSE,Amil2_023,TRUE,0.2190,0.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Tsukasaki,30.4321,130.5762,given,NA,2016,FALSE,Amil2_010,TRUE,0.1920,0.125,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Tsukasaki,30.4321,130.5762,given,NA,2016,FALSE,Amil2_012,TRUE,0.0410,0.042,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Tsukasaki,30.4321,130.5762,given,NA,2016,FALSE,10366m5,TRUE,0.7360,0.708,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Sakibaru,28.3319,129.5555,given,NA,2016,FALSE,8346m3,TRUE,0.0690,0.071,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Sakibaru,28.3319,129.5555,given,NA,2016,FALSE,11401m4,TRUE,0.4940,0.308,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Sakibaru,28.3319,129.5555,given,NA,2016,FALSE,8499m4,TRUE,0.2100,0.231,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Sakibaru,28.3319,129.5555,given,NA,2016,FALSE,Amil2_002,TRUE,0.7300,0.643,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Sakibaru,28.3319,129.5555,given,NA,2016,FALSE,Amil2_023,TRUE,0.4080,0.429,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Sakibaru,28.3319,129.5555,given,NA,2016,FALSE,Amil2_010,TRUE,0.4030,0.357,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Sakibaru,28.3319,129.5555,given,NA,2016,FALSE,Amil2_012,TRUE,0.0690,0.071,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Sakibaru,28.3319,129.5555,given,NA,2016,FALSE,10366m5,TRUE,0.8340,0.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Oura,26.506,128.0413,given,NA,2016,FALSE,8346m3,TRUE,0.3640,0.111,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Oura,26.506,128.0413,given,NA,2016,FALSE,11401m4,TRUE,0.5190,0.333,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Oura,26.506,128.0413,given,NA,2016,FALSE,8499m4,TRUE,0.6230,0.667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Oura,26.506,128.0413,given,NA,2016,FALSE,Amil2_002,TRUE,0.5680,0.444,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Oura,26.506,128.0413,given,NA,2016,FALSE,Amil2_023,TRUE,0.3460,0.222,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Oura,26.506,128.0413,given,NA,2016,FALSE,Amil2_010,TRUE,0.3700,0.444,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Oura,26.506,128.0413,given,NA,2016,FALSE,Amil2_012,TRUE,0.1050,0.111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Oura,26.506,128.0413,given,NA,2016,FALSE,10366m5,TRUE,0.7040,0.556,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Yoshino,24.7994,125.3498,given,NA,2016,FALSE,8346m3,TRUE,0.2040,0.222,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Yoshino,24.7994,125.3498,given,NA,2016,FALSE,11401m4,TRUE,0.7220,0.444,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Yoshino,24.7994,125.3498,given,NA,2016,FALSE,8499m4,TRUE,0.5620,0.556,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Yoshino,24.7994,125.3498,given,NA,2016,FALSE,Amil2_002,TRUE,0.4010,0.556,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Yoshino,24.7994,125.3498,given,NA,2016,FALSE,Amil2_023,TRUE,0.0000,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Yoshino,24.7994,125.3498,given,NA,2016,FALSE,Amil2_010,TRUE,0.4440,0.444,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Yoshino,24.7994,125.3498,given,NA,2016,FALSE,Amil2_012,TRUE,0.2040,0.204,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,147,"A Nakabayashi, T Yamakita, T Nakamura, H Aizawa…",The potential role of temperate Japanese regions as refugia for the coral Acropora hyacinthus in the face of climate change,2019,https://www.nature.com/articles/s41598-018-38333-5,Acropora hyacinthus,Yoshino,24.7994,125.3498,given,NA,2016,FALSE,10366m5,TRUE,0.7720,0.772,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_0007,FALSE,0.8800,0.8,7,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_1195,FALSE,0.6200,0.5,5,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_0166,FALSE,0.9100,0.9,11,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_0192,FALSE,0.7900,0.7,8,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_0207,FALSE,0.8700,0.8,9,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_2637,FALSE,0.8200,0.8,7,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_5047,FALSE,0.5600,0.6,5,NA,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_1490,FALSE,0.6400,0.5,3,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_0181,FALSE,0.4900,0.4,4,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_0182,FALSE,0.8300,0.7,9,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_0513,FALSE,0.5100,0.5,5,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_0585,FALSE,0.6700,0.7,5,NA,-0.04,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_6212,FALSE,0.6400,0.6,4,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,505,"A Japaud, C Bouchon, JL Manceau","High clonality in Acropora palmata and Acropora cervicornis populations of Guadeloupe, French Lesser Antilles",2015,http://www.publish.csiro.au/mf/MF14181,Acropora palmata,Caye-a-Dupont,16.1571,-61.5426,given,December,2011,FALSE,Apam_9253,FALSE,0.7200,0.8,5,NA,-0.13,NA,NA,NA,NA,NA,NA,NA,NA,10,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur01,FALSE,0.5800,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur02,FALSE,0.6100,0.29,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur03,FALSE,0.4400,0.36,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur04,FALSE,0.1400,0.14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur05,FALSE,0.2700,0.21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur06,FALSE,0.4200,0.36,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur07,FALSE,0.4900,0.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur08,FALSE,0.0700,0.07,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur09,FALSE,0.6000,0.43,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur10,FALSE,0.3700,0.14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,523,"P Gélin, C Rougeux, V Mehn , Mireille Guillaume, J H Bruggemann, H Magalon","Isolation and characterization of 22 microsatellite loci from two coral species: Acropora muricata (Linnaeus, 1758)(Scleractinia, Acroporidae) and Porites lutea Milne ‚Ä¶",2015,https://hal.archives-ouvertes.fr/hal-01254248/,Acropora muricata,Reunion Island,-21.1809,55.3324,given,NA,2014,TRUE,Amur11,FALSE,0.2000,0.21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,
CR,528,"I Porto-Hannes, AL Zubillaga, TL Shearer, C Bastidas‚Ä¶",Population structure of the corals Orbicella faveolata and Acropora palmata in the Mesoamerican Barrier Reef System with comparisons over Caribbean ‚Ä¶,2015,https://link.springer.com/article/10.1007/s00227-014-2560-1,Acropora palmata,Puerto Morelos,20.984,-86.8,given,NA,2013,FALSE,Apam_0166,FALSE,0.9290,0.967,18,NA,0.0098,NA,NA,NA,NA,NA,NA,NA,NA,105,
CR,528,"I Porto-Hannes, AL Zubillaga, TL Shearer, C Bastidas‚Ä¶",Population structure of the corals Orbicella faveolata and Acropora palmata in the Mesoamerican Barrier Reef System with comparisons over Caribbean ‚Ä¶,2015,https://link.springer.com/article/10.1007/s00227-014-2560-1,Acropora palmata,Puerto Morelos,20.984,-86.8,given,NA,2013,FALSE,Apam_0182,FALSE,0.8660,0.967,20,NA,0.031,NA,NA,NA,NA,NA,NA,NA,NA,105,
CR,528,"I Porto-Hannes, AL Zubillaga, TL Shearer, C Bastidas‚Ä¶",Population structure of the corals Orbicella faveolata and Acropora palmata in the Mesoamerican Barrier Reef System with comparisons over Caribbean ‚Ä¶,2015,https://link.springer.com/article/10.1007/s00227-014-2560-1,Acropora palmata,Puerto Morelos,20.984,-86.8,given,NA,2013,FALSE,Apam_0192,FALSE,0.9020,0.967,20,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,105,
CR,528,"I Porto-Hannes, AL Zubillaga, TL Shearer, C Bastidas‚Ä¶",Population structure of the corals Orbicella faveolata and Acropora palmata in the Mesoamerican Barrier Reef System with comparisons over Caribbean ‚Ä¶,2015,https://link.springer.com/article/10.1007/s00227-014-2560-1,Acropora palmata,Puerto Morelos,20.984,-86.8,given,NA,2013,FALSE,Apam_0207,FALSE,0.9040,0.967,17,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,105,
